,Unnamed: 0,brl heart,brl chest,brl blood,lrb heart,lrb chest,lrb blood
34,1,0.3776162861211968,0.8260796402190803,0.3382104735491679,0.4338211508279088,0.7824186456169197,0.1304048587816146
35,1,0.3634425773976878,0.830705635585081,0.4614114281472737,0.452775715563011,0.7974681888041508,0.1315214903555818
36,1,0.3681965951951679,0.8065930990311021,0.3788757068771302,0.4331544421560819,0.8343301079308224,0.1249182120746659
37,1,0.3667553708865514,0.8249619529159891,0.3110480160640399,0.4385649853869766,0.7799263595613627,0.1217561707711429
38,1,0.3674165039592398,0.8193474504789575,0.3375126666199921,0.4467316230904427,0.8019959063583759,0.1555142577683566
39,1,0.3642825138359492,0.8299636546873815,0.446635052327945,0.4637728163427922,0.8145943860522358,0.1436902003950091
40,1,0.3605674761973437,0.8016635568913268,0.3244210676215393,0.4468658636364068,0.8007632555064822,0.1243972737473711
41,1,0.3685744636883081,0.7806914926889359,0.4208567207294497,0.4922797551619594,0.78188013060138,0.1268653700734975
42,1,0.3701473301691435,0.8064567244838797,0.3446445845815875,0.4395913947024799,0.8064450195452677,0.1445913810574311
43,1,0.3600153878182909,0.8442235045046294,0.47874572738198,0.508697537229732,0.8188402368184706,0.1198309364443434
44,1,0.3720029223608409,0.7952889070068009,0.2987038395676323,0.4427001305925925,0.7831891656593247,0.1245612132650825
45,1,0.3639357401294493,0.8128696170420587,0.4681782355058313,0.4531225412516584,0.7663759176569249,0.1336673647359391
46,1,0.3584944102670845,0.8000732426568113,0.4961388514758717,0.4363143849789657,0.806309310356322,0.1265219794849478
47,1,0.3647623496776514,0.819148182982439,0.5085452281217223,0.4368491927768837,0.7844919677692107,0.12122437930334
48,1,0.3621285567130478,0.7804513311561521,0.4418319585672309,0.43334683162557,0.7873564043833046,0.1223168946146415
49,1,0.3626521685006005,0.8272946853365796,0.5870118668275457,0.4366953448817892,0.808894263269701,0.1347560770314775
